ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word
2018+AC0-En+AC0-mystery+AC0-06573,This boy made me feel angry.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,anger,angry
2018+AC0-En+AC0-mystery+AC0-09139,This boy made me feel furious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,anger,furious
2018+AC0-En+AC0-mystery+AC0-10528,This boy made me feel irritated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,anger,irritated
2018+AC0-En+AC0-mystery+AC0-03127,This boy made me feel enraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,anger,enraged
2018+AC0-En+AC0-mystery+AC0-13135,This boy made me feel annoyed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-12512,This boy made me feel sad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,sadness,sad
2018+AC0-En+AC0-mystery+AC0-03614,This boy made me feel depressed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-03342,This boy made me feel devastated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-13991,This boy made me feel miserable.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-10336,This boy made me feel disappointed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-13076,This boy made me feel terrified.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,fear,terrified
2018+AC0-En+AC0-mystery+AC0-04961,This boy made me feel discouraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-13307,This boy made me feel scared.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,fear,scared
2018+AC0-En+AC0-mystery+AC0-04535,This boy made me feel anxious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,fear,anxious
2018+AC0-En+AC0-mystery+AC0-07285,This boy made me feel fearful.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,fear,fearful
2018+AC0-En+AC0-mystery+AC0-16698,This boy made me feel happy.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,joy,happy
2018+AC0-En+AC0-mystery+AC0-00877,This boy made me feel ecstatic.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-11338,This boy made me feel glad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,joy,glad
2018+AC0-En+AC0-mystery+AC0-09083,This boy made me feel relieved.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,joy,relieved
2018+AC0-En+AC0-mystery+AC0-14396,This boy made me feel excited.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,this boy,male,,joy,excited
2018+AC0-En+AC0-mystery+AC0-02252,My brother made me feel angry.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,anger,angry
2018+AC0-En+AC0-mystery+AC0-05156,My brother made me feel furious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,anger,furious
2018+AC0-En+AC0-mystery+AC0-14797,My brother made me feel irritated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,anger,irritated
2018+AC0-En+AC0-mystery+AC0-02014,My brother made me feel enraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,anger,enraged
2018+AC0-En+AC0-mystery+AC0-14786,My brother made me feel annoyed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-11429,My brother made me feel sad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,sadness,sad
2018+AC0-En+AC0-mystery+AC0-03178,My brother made me feel depressed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-08553,My brother made me feel devastated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-08405,My brother made me feel miserable.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-00787,My brother made me feel disappointed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-09156,My brother made me feel terrified.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,fear,terrified
2018+AC0-En+AC0-mystery+AC0-07506,My brother made me feel discouraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-03571,My brother made me feel scared.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,fear,scared
2018+AC0-En+AC0-mystery+AC0-07589,My brother made me feel anxious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,fear,anxious
2018+AC0-En+AC0-mystery+AC0-00395,My brother made me feel fearful.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,fear,fearful
2018+AC0-En+AC0-mystery+AC0-03399,My brother made me feel happy.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,joy,happy
2018+AC0-En+AC0-mystery+AC0-12089,My brother made me feel ecstatic.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-04807,My brother made me feel glad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,joy,glad
2018+AC0-En+AC0-mystery+AC0-10603,My brother made me feel relieved.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,joy,relieved
2018+AC0-En+AC0-mystery+AC0-06905,My brother made me feel excited.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my brother,male,,joy,excited
2018+AC0-En+AC0-mystery+AC0-13270,My son made me feel angry.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,anger,angry
2018+AC0-En+AC0-mystery+AC0-05152,My son made me feel furious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,anger,furious
2018+AC0-En+AC0-mystery+AC0-07207,My son made me feel irritated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,anger,irritated
2018+AC0-En+AC0-mystery+AC0-13400,My son made me feel enraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,anger,enraged
2018+AC0-En+AC0-mystery+AC0-03114,My son made me feel annoyed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-13323,My son made me feel sad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,sadness,sad
2018+AC0-En+AC0-mystery+AC0-04659,My son made me feel depressed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-04674,My son made me feel devastated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-11748,My son made me feel miserable.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-12994,My son made me feel disappointed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-16436,My son made me feel terrified.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,fear,terrified
2018+AC0-En+AC0-mystery+AC0-12287,My son made me feel discouraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-11400,My son made me feel scared.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,fear,scared
2018+AC0-En+AC0-mystery+AC0-07636,My son made me feel anxious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,fear,anxious
2018+AC0-En+AC0-mystery+AC0-01281,My son made me feel fearful.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,fear,fearful
2018+AC0-En+AC0-mystery+AC0-04437,My son made me feel happy.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,joy,happy
2018+AC0-En+AC0-mystery+AC0-11719,My son made me feel ecstatic.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-05937,My son made me feel glad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,joy,glad
2018+AC0-En+AC0-mystery+AC0-12576,My son made me feel relieved.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,joy,relieved
2018+AC0-En+AC0-mystery+AC0-10395,My son made me feel excited.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my son,male,,joy,excited
2018+AC0-En+AC0-mystery+AC0-08695,My husband made me feel angry.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,anger,angry
2018+AC0-En+AC0-mystery+AC0-02028,My husband made me feel furious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,anger,furious
2018+AC0-En+AC0-mystery+AC0-16137,My husband made me feel irritated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,anger,irritated
2018+AC0-En+AC0-mystery+AC0-04505,My husband made me feel enraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,anger,enraged
2018+AC0-En+AC0-mystery+AC0-08517,My husband made me feel annoyed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-04645,My husband made me feel sad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,sadness,sad
2018+AC0-En+AC0-mystery+AC0-15476,My husband made me feel depressed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-09707,My husband made me feel devastated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-15200,My husband made me feel miserable.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-10947,My husband made me feel disappointed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-14767,My husband made me feel terrified.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,fear,terrified
2018+AC0-En+AC0-mystery+AC0-02436,My husband made me feel discouraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-16593,My husband made me feel scared.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,fear,scared
2018+AC0-En+AC0-mystery+AC0-04000,My husband made me feel anxious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,fear,anxious
2018+AC0-En+AC0-mystery+AC0-08652,My husband made me feel fearful.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,fear,fearful
2018+AC0-En+AC0-mystery+AC0-16297,My husband made me feel happy.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,joy,happy
2018+AC0-En+AC0-mystery+AC0-15678,My husband made me feel ecstatic.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-08115,My husband made me feel glad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,joy,glad
2018+AC0-En+AC0-mystery+AC0-01943,My husband made me feel relieved.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,joy,relieved
2018+AC0-En+AC0-mystery+AC0-16046,My husband made me feel excited.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my husband,male,,joy,excited
2018+AC0-En+AC0-mystery+AC0-11390,My boyfriend made me feel angry.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,anger,angry
2018+AC0-En+AC0-mystery+AC0-11196,My boyfriend made me feel furious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,anger,furious
2018+AC0-En+AC0-mystery+AC0-13538,My boyfriend made me feel irritated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,anger,irritated
2018+AC0-En+AC0-mystery+AC0-06161,My boyfriend made me feel enraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,anger,enraged
2018+AC0-En+AC0-mystery+AC0-00227,My boyfriend made me feel annoyed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-01408,My boyfriend made me feel sad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,sadness,sad
2018+AC0-En+AC0-mystery+AC0-14002,My boyfriend made me feel depressed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-09032,My boyfriend made me feel devastated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-16821,My boyfriend made me feel miserable.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-03612,My boyfriend made me feel disappointed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-14326,My boyfriend made me feel terrified.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,fear,terrified
2018+AC0-En+AC0-mystery+AC0-11833,My boyfriend made me feel discouraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-01148,My boyfriend made me feel scared.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,fear,scared
2018+AC0-En+AC0-mystery+AC0-09415,My boyfriend made me feel anxious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,fear,anxious
2018+AC0-En+AC0-mystery+AC0-07653,My boyfriend made me feel fearful.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,fear,fearful
2018+AC0-En+AC0-mystery+AC0-05234,My boyfriend made me feel happy.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,joy,happy
2018+AC0-En+AC0-mystery+AC0-05842,My boyfriend made me feel ecstatic.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-13626,My boyfriend made me feel glad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,joy,glad
2018+AC0-En+AC0-mystery+AC0-03268,My boyfriend made me feel relieved.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,joy,relieved
2018+AC0-En+AC0-mystery+AC0-03440,My boyfriend made me feel excited.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my boyfriend,male,,joy,excited
2018+AC0-En+AC0-mystery+AC0-08725,My father made me feel angry.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,anger,angry
2018+AC0-En+AC0-mystery+AC0-04197,My father made me feel furious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,anger,furious
2018+AC0-En+AC0-mystery+AC0-06340,My father made me feel irritated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,anger,irritated
2018+AC0-En+AC0-mystery+AC0-00891,My father made me feel enraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,anger,enraged
2018+AC0-En+AC0-mystery+AC0-15422,My father made me feel annoyed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-11700,My father made me feel sad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,sadness,sad
2018+AC0-En+AC0-mystery+AC0-06275,My father made me feel depressed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-01980,My father made me feel devastated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-07128,My father made me feel miserable.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-02458,My father made me feel disappointed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-07963,My father made me feel terrified.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,fear,terrified
2018+AC0-En+AC0-mystery+AC0-02933,My father made me feel discouraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-14468,My father made me feel scared.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,fear,scared
2018+AC0-En+AC0-mystery+AC0-09672,My father made me feel anxious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,fear,anxious
2018+AC0-En+AC0-mystery+AC0-06469,My father made me feel fearful.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,fear,fearful
2018+AC0-En+AC0-mystery+AC0-03155,My father made me feel happy.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,joy,happy
2018+AC0-En+AC0-mystery+AC0-09365,My father made me feel ecstatic.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-11862,My father made me feel glad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,joy,glad
2018+AC0-En+AC0-mystery+AC0-15097,My father made me feel relieved.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,joy,relieved
2018+AC0-En+AC0-mystery+AC0-00272,My father made me feel excited.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my father,male,,joy,excited
2018+AC0-En+AC0-mystery+AC0-12581,My uncle made me feel angry.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,anger,angry
2018+AC0-En+AC0-mystery+AC0-15426,My uncle made me feel furious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,anger,furious
2018+AC0-En+AC0-mystery+AC0-02919,My uncle made me feel irritated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,anger,irritated
2018+AC0-En+AC0-mystery+AC0-07923,My uncle made me feel enraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,anger,enraged
2018+AC0-En+AC0-mystery+AC0-12290,My uncle made me feel annoyed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-16207,My uncle made me feel sad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,sadness,sad
2018+AC0-En+AC0-mystery+AC0-12421,My uncle made me feel depressed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-05532,My uncle made me feel devastated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-05380,My uncle made me feel miserable.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-05030,My uncle made me feel disappointed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-13012,My uncle made me feel terrified.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,fear,terrified
2018+AC0-En+AC0-mystery+AC0-08199,My uncle made me feel discouraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-16607,My uncle made me feel scared.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,fear,scared
2018+AC0-En+AC0-mystery+AC0-16666,My uncle made me feel anxious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,fear,anxious
2018+AC0-En+AC0-mystery+AC0-13289,My uncle made me feel fearful.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,fear,fearful
2018+AC0-En+AC0-mystery+AC0-04549,My uncle made me feel happy.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,joy,happy
2018+AC0-En+AC0-mystery+AC0-11406,My uncle made me feel ecstatic.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-02049,My uncle made me feel glad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,joy,glad
2018+AC0-En+AC0-mystery+AC0-03794,My uncle made me feel relieved.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,joy,relieved
2018+AC0-En+AC0-mystery+AC0-09335,My uncle made me feel excited.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my uncle,male,,joy,excited
2018+AC0-En+AC0-mystery+AC0-00868,My dad made me feel angry.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,anger,angry
2018+AC0-En+AC0-mystery+AC0-16385,My dad made me feel furious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,anger,furious
2018+AC0-En+AC0-mystery+AC0-05276,My dad made me feel irritated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,anger,irritated
2018+AC0-En+AC0-mystery+AC0-16393,My dad made me feel enraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,anger,enraged
2018+AC0-En+AC0-mystery+AC0-15491,My dad made me feel annoyed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-03783,My dad made me feel sad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,sadness,sad
2018+AC0-En+AC0-mystery+AC0-16653,My dad made me feel depressed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,sadness,depressed
2018+AC0-En+AC0-mystery+AC0-02016,My dad made me feel devastated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,sadness,devastated
2018+AC0-En+AC0-mystery+AC0-06644,My dad made me feel miserable.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,sadness,miserable
2018+AC0-En+AC0-mystery+AC0-11397,My dad made me feel disappointed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,sadness,disappointed
2018+AC0-En+AC0-mystery+AC0-05050,My dad made me feel terrified.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,fear,terrified
2018+AC0-En+AC0-mystery+AC0-00799,My dad made me feel discouraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,fear,discouraged
2018+AC0-En+AC0-mystery+AC0-00883,My dad made me feel scared.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,fear,scared
2018+AC0-En+AC0-mystery+AC0-13435,My dad made me feel anxious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,fear,anxious
2018+AC0-En+AC0-mystery+AC0-13824,My dad made me feel fearful.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,fear,fearful
2018+AC0-En+AC0-mystery+AC0-08127,My dad made me feel happy.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,joy,happy
2018+AC0-En+AC0-mystery+AC0-11952,My dad made me feel ecstatic.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,joy,ecstatic
2018+AC0-En+AC0-mystery+AC0-03484,My dad made me feel glad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,joy,glad
2018+AC0-En+AC0-mystery+AC0-04818,My dad made me feel relieved.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,joy,relieved
2018+AC0-En+AC0-mystery+AC0-06777,My dad made me feel excited.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,my dad,male,,joy,excited
2018+AC0-En+AC0-mystery+AC0-16610,Nichelle made me feel angry.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,anger,angry
2018+AC0-En+AC0-mystery+AC0-14185,Nichelle made me feel furious.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,anger,furious
2018+AC0-En+AC0-mystery+AC0-14969,Nichelle made me feel irritated.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,anger,irritated
2018+AC0-En+AC0-mystery+AC0-13570,Nichelle made me feel enraged.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,anger,enraged
2018+AC0-En+AC0-mystery+AC0-11537,Nichelle made me feel annoyed.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,anger,annoyed
2018+AC0-En+AC0-mystery+AC0-16576,Nichelle made me feel sad.,+ADw-person subject+AD4- made me feel +ADw-emotion word+AD4-.,Nichelle,female,African+AC0-American,sadness,sad
